DDCTransactionId2CD148FE4FBD091992B7F69C28ACBE70_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2016.02.22-10.33.49, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=1.421310ms, RunGuid=RunIDCD82F4274577E20B44D3B79FDB23E00D
DDCTransactionId2CD148FE4FBD091992B7F69C28ACBE70_7, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufED9A9085__6CDBC5D52F47BF08934D4F01FCC716E20F6A094B, StartTime=2016.02.22-10.34.00, HierarchicalDDC, DataSize=27401 bytes, Retrieved=true, Duration=0.061583ms, RunGuid=RunIDCD82F4274577E20B44D3B79FDB23E00D
DDCTransactionId2CD148FE4FBD091992B7F69C28ACBE70_8, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufED9A9085__F9C741C33AE83ACDCE92A59BCAEB4C89BB03F1E0, StartTime=2016.02.22-10.34.00, HierarchicalDDC, DataSize=18645 bytes, Retrieved=true, Duration=0.059530ms, RunGuid=RunIDCD82F4274577E20B44D3B79FDB23E00D
DDCTransactionId2CD148FE4FBD091992B7F69C28ACBE70_9, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufED9A9085__12646B186A5F8067991F14F06B743B5A3FE20E69, StartTime=2016.02.22-10.34.00, HierarchicalDDC, DataSize=38327 bytes, Retrieved=true, Duration=0.076771ms, RunGuid=RunIDCD82F4274577E20B44D3B79FDB23E00D
DDCTransactionId2CD148FE4FBD091992B7F69C28ACBE70_10, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufED9A9085__6DFD6A9743F9754A1517BAA869C5D847C1C98B25, StartTime=2016.02.22-10.34.00, HierarchicalDDC, DataSize=37776 bytes, Retrieved=true, Duration=0.080880ms, RunGuid=RunIDCD82F4274577E20B44D3B79FDB23E00D
DDCTransactionIdEA3788D9403EF8DD0A6506B639409FB5_15, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_5216118D4EACC7D4064ADCBA89F7720__4776B6E2E6502A15BA73B7522CDBB3F8E50002AD, StartTime=2016.02.22-10.34.00, HierarchicalDDC, DataSize=22665 bytes, Retrieved=true, Duration=0.124805ms, RunGuid=RunIDCD82F4274577E20B44D3B79FDB23E00D
DDCTransactionIdEA3788D9403EF8DD0A6506B639409FB5_16, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_5216118D4EACC7D4064ADCBA89F7720__66F5A912C12ECCBFC7828C141D8C68C1A07C0A15, StartTime=2016.02.22-10.34.00, HierarchicalDDC, Duration=0.061169ms, RunGuid=RunIDCD82F4274577E20B44D3B79FDB23E00D
DDCTransactionIdEA3788D9403EF8DD0A6506B639409FB5_17, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_25CD52414339E18173E25F9FE28E6F7__E382EECA4C24A5DC232BE9247DC197F6B8DC702B, StartTime=2016.02.22-10.34.00, HierarchicalDDC, DataSize=22958 bytes, Retrieved=true, Duration=0.119470ms, RunGuid=RunIDCD82F4274577E20B44D3B79FDB23E00D
DDCTransactionIdEA3788D9403EF8DD0A6506B639409FB5_18, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_25CD52414339E18173E25F9FE28E6F7__67B45977DAEC48FA9C18EFBA3BE582AF431E813E, StartTime=2016.02.22-10.34.00, HierarchicalDDC, Duration=0.041056ms, RunGuid=RunIDCD82F4274577E20B44D3B79FDB23E00D
DDCTransactionIdEA3788D9403EF8DD0A6506B639409FB5_19, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_25CD52414339E18173E25F9FE28E6F7__1380E9E5B67F360AFCB4C5A6C93158D79092F47B, StartTime=2016.02.22-10.34.00, HierarchicalDDC, Duration=0.039004ms, RunGuid=RunIDCD82F4274577E20B44D3B79FDB23E00D
DDCTransactionIdEA3788D9403EF8DD0A6506B639409FB5_20, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_222D3F804EB4AB5DA9BDE2BAE545EEF__18DD853840B0F872014C7A0CC5CED56A7A5D3CC6, StartTime=2016.02.22-10.34.01, HierarchicalDDC, DataSize=22665 bytes, Retrieved=true, Duration=0.126448ms, RunGuid=RunIDCD82F4274577E20B44D3B79FDB23E00D
DDCTransactionIdEA3788D9403EF8DD0A6506B639409FB5_21, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_222D3F804EB4AB5DA9BDE2BAE545EEF__752C88E79A6EEA422A7F7F21AFBC340AAA71BCC3, StartTime=2016.02.22-10.34.01, HierarchicalDDC, Duration=0.047214ms, RunGuid=RunIDCD82F4274577E20B44D3B79FDB23E00D
DDCTransactionIdEA3788D9403EF8DD0A6506B639409FB5_22, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_89A4A1B64CC9699371EF9AABCB127__761A5490E51E8BC304AADFB493900B1523AD09CF, StartTime=2016.02.22-10.34.01, HierarchicalDDC, DataSize=3270 bytes, Retrieved=true, Duration=0.121932ms, RunGuid=RunIDCD82F4274577E20B44D3B79FDB23E00D
DDCTransactionIdEA3788D9403EF8DD0A6506B639409FB5_23, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C1DF83684CF68DAB197F4785361F5__E54ACD4270C98C672E017FC37F0607C2A873A36F, StartTime=2016.02.22-10.34.01, HierarchicalDDC, DataSize=3565 bytes, Retrieved=true, Duration=0.102226ms, RunGuid=RunIDCD82F4274577E20B44D3B79FDB23E00D
DDCTransactionIdEA3788D9403EF8DD0A6506B639409FB5_24, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C1DF83684CF68DAB197F4785361F5__93D16C78FFABBF25A8FB7F44F21B69B0390FF3A3, StartTime=2016.02.22-10.34.01, HierarchicalDDC, Duration=0.040643ms, RunGuid=RunIDCD82F4274577E20B44D3B79FDB23E00D
DDCTransactionId2CD148FE4FBD091992B7F69C28ACBE70_11, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_CA__2D8B2483DC0CF9D0E3709FFF081377CAF394F574, StartTime=2016.02.22-10.34.01, HierarchicalDDC, DataSize=1817 bytes, Retrieved=true, Duration=0.048853ms, RunGuid=RunIDCD82F4274577E20B44D3B79FDB23E00D
DDCTransactionId2CD148FE4FBD091992B7F69C28ACBE70_12, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_97A0BECC4C251FC1E__76A39A91F9F928692A60BFE83F4D5BEBD7CD567D, StartTime=2016.02.22-10.34.01, HierarchicalDDC, DataSize=829 bytes, Retrieved=true, Duration=0.100583ms, RunGuid=RunIDCD82F4274577E20B44D3B79FDB23E00D
DDCTransactionId2CD148FE4FBD091992B7F69C28ACBE70_13, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_97A0BECC4C251FC1EC8CB3B8C9097E6__412433F973340BC04B876D599045FC9FCDB5D22F, StartTime=2016.02.22-10.34.01, HierarchicalDDC, DataSize=1722 bytes, Retrieved=true, Duration=0.036128ms, RunGuid=RunIDCD82F4274577E20B44D3B79FDB23E00D
DDCTransactionId2CD148FE4FBD091992B7F69C28ACBE70_14, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_28__25E53BC5B4A2F3BD17C0DA95F99FAA5E7B2F3158, StartTime=2016.02.22-10.34.01, HierarchicalDDC, DataSize=289433 bytes, Retrieved=true, Duration=0.481982ms, RunGuid=RunIDCD82F4274577E20B44D3B79FDB23E00D
DDCTransactionId2CD148FE4FBD091992B7F69C28ACBE70_15, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_FC4B961048D22E2EF__040731B918ED5216CA40AAA55888B1F7920613A0, StartTime=2016.02.22-10.34.01, HierarchicalDDC, DataSize=5893 bytes, Retrieved=true, Duration=0.107154ms, RunGuid=RunIDCD82F4274577E20B44D3B79FDB23E00D
DDCTransactionId2CD148FE4FBD091992B7F69C28ACBE70_16, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_FC4B961048D22E2EF4F1078C8C18684__BB6BCFBC71B608DB753E9345E246B9369403EF1E, StartTime=2016.02.22-10.34.01, HierarchicalDDC, DataSize=109684 bytes, Retrieved=true, Duration=0.150263ms, RunGuid=RunIDCD82F4274577E20B44D3B79FDB23E00D
DDCTransactionId2CD148FE4FBD091992B7F69C28ACBE70_17, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_38__87168EAEAC2CB19EC343FA73D9692813EAD3074D, StartTime=2016.02.22-10.34.01, HierarchicalDDC, DataSize=2858 bytes, Retrieved=true, Duration=0.108384ms, RunGuid=RunIDCD82F4274577E20B44D3B79FDB23E00D
DDCTransactionId2CD148FE4FBD091992B7F69C28ACBE70_18, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_F52EBC934853577C3__82325060189741FCF65AA647E6F91C1DCDC17A67, StartTime=2016.02.22-10.34.01, HierarchicalDDC, DataSize=394 bytes, Retrieved=true, Duration=0.109617ms, RunGuid=RunIDCD82F4274577E20B44D3B79FDB23E00D
DDCTransactionId2CD148FE4FBD091992B7F69C28ACBE70_19, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_F52EBC934853577C3C5DC087E230336__4545BA028233B70D31CAC737DC5B3993A6C9FF5C, StartTime=2016.02.22-10.34.01, HierarchicalDDC, DataSize=1177 bytes, Retrieved=true, Duration=0.099763ms, RunGuid=RunIDCD82F4274577E20B44D3B79FDB23E00D
DDCTransactionId2CD148FE4FBD091992B7F69C28ACBE70_20, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_4A__C65126F8420E62B7B09041A168FBC29EE2652E09, StartTime=2016.02.22-10.34.01, HierarchicalDDC, DataSize=36409 bytes, Retrieved=true, Duration=0.118237ms, RunGuid=RunIDCD82F4274577E20B44D3B79FDB23E00D
DDCTransactionId2CD148FE4FBD091992B7F69C28ACBE70_21, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_B40300C148ACE302C__0182E0F84FB20D0EF55A2C735EA37FB96063DB52, StartTime=2016.02.22-10.34.01, HierarchicalDDC, DataSize=1309 bytes, Retrieved=true, Duration=0.130963ms, RunGuid=RunIDCD82F4274577E20B44D3B79FDB23E00D
DDCTransactionId2CD148FE4FBD091992B7F69C28ACBE70_22, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_B40300C148ACE302C10B02B68CF41F0__5FDEC8BC479BB1944D9EFBCF74615B58548CA377, StartTime=2016.02.22-10.34.01, HierarchicalDDC, DataSize=12030 bytes, Retrieved=true, Duration=0.128500ms, RunGuid=RunIDCD82F4274577E20B44D3B79FDB23E00D
DDCTransactionIdEA3788D9403EF8DD0A6506B639409FB5_25, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_B19E8D43472CA8B277E8CCA8993996A__878CA4B0813C95120A256C74CF1AC98FA54BEF64, StartTime=2016.02.22-10.34.02, HierarchicalDDC, DataSize=160312 bytes, Retrieved=true, Duration=0.186387ms, RunGuid=RunIDCD82F4274577E20B44D3B79FDB23E00D
DDCTransactionId2CD148FE4FBD091992B7F69C28ACBE70_23, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufF713CDE7__E9A2C5C1CFC2A5AD4884F913AB04EDAB24BDC910, StartTime=2016.02.22-10.34.02, HierarchicalDDC, DataSize=16964 bytes, Retrieved=true, Duration=0.123575ms, RunGuid=RunIDCD82F4274577E20B44D3B79FDB23E00D
DDCTransactionId2CD148FE4FBD091992B7F69C28ACBE70_24, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_70__20D212F4F3AD985B0B6845A8863BA6E6A0E56756, StartTime=2016.02.22-10.34.02, HierarchicalDDC, DataSize=294258 bytes, Retrieved=true, Duration=0.578869ms, RunGuid=RunIDCD82F4274577E20B44D3B79FDB23E00D
DDCTransactionId2CD148FE4FBD091992B7F69C28ACBE70_25, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_3FD539AA458F856A3__F618B7E6C48CC98092FA9B0D247B06E9A1B38043, StartTime=2016.02.22-10.34.02, HierarchicalDDC, DataSize=394 bytes, Retrieved=true, Duration=0.106744ms, RunGuid=RunIDCD82F4274577E20B44D3B79FDB23E00D
DDCTransactionIdEA3788D9403EF8DD0A6506B639409FB5_26, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7955065B46603C1F01981AAE67F33__5AB65D05EF596D533648DE0108FEE2C7BA407CF7, StartTime=2016.02.22-10.34.02, HierarchicalDDC, DataSize=6899 bytes, Retrieved=true, Duration=0.110026ms, RunGuid=RunIDCD82F4274577E20B44D3B79FDB23E00D
DDCTransactionIdEA3788D9403EF8DD0A6506B639409FB5_27, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7955065B46603C1F01981AAE67F33__01321D8B21E5D0A85EC48E21B3D8F7F19D06DE93, StartTime=2016.02.22-10.34.02, HierarchicalDDC, Duration=0.048857ms, RunGuid=RunIDCD82F4274577E20B44D3B79FDB23E00D
DDCTransactionIdEA3788D9403EF8DD0A6506B639409FB5_28, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7955065B46603C1F01981AAE67F33__AD1BC94ECBBDFD5E670CBBCE622C4859BC9C723F, StartTime=2016.02.22-10.34.02, HierarchicalDDC, Duration=0.064045ms, RunGuid=RunIDCD82F4274577E20B44D3B79FDB23E00D
DDCTransactionIdEA3788D9403EF8DD0A6506B639409FB5_29, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7955065B46603C1F01981AAE67F33__C4DE7BF8DB51CEE3D64DD74C78B110CB4BE17EF9, StartTime=2016.02.22-10.34.02, HierarchicalDDC, Duration=0.045571ms, RunGuid=RunIDCD82F4274577E20B44D3B79FDB23E00D
DDCTransactionId2CD148FE4FBD091992B7F69C28ACBE70_26, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf8BB574F5__C3FC2F8811CE9ED436A86468E6CC394CAB3C9517, StartTime=2016.02.22-10.34.02, HierarchicalDDC, DataSize=150938 bytes, Retrieved=true, Duration=0.294771ms, RunGuid=RunIDCD82F4274577E20B44D3B79FDB23E00D
DDCTransactionIdEA3788D9403EF8DD0A6506B639409FB5_30, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_RGBA16F_B138149959E96AA845BD6F4F24B92__69C7B3FD61BE1801E932D86FDC33A033B3526738, StartTime=2016.02.22-10.34.02, HierarchicalDDC, DataSize=16777840 bytes, Retrieved=true, Duration=23.089123ms, RunGuid=RunIDCD82F4274577E20B44D3B79FDB23E00D
DDCTransactionIdEA3788D9403EF8DD0A6506B639409FB5_31, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_55809E694EE7DB292235CC917A5C5__4D92A2B66FAECA41CE73614053410F50678BE24C, StartTime=2016.02.22-10.34.02, HierarchicalDDC, DataSize=3860 bytes, Retrieved=true, Duration=0.101816ms, RunGuid=RunIDCD82F4274577E20B44D3B79FDB23E00D
DDCTransactionIdEA3788D9403EF8DD0A6506B639409FB5_32, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_55809E694EE7DB292235CC917A5C5__90EFA7DE31645D920A0D41E6D0BD39DDA2F4F975, StartTime=2016.02.22-10.34.02, HierarchicalDDC, Duration=0.039823ms, RunGuid=RunIDCD82F4274577E20B44D3B79FDB23E00D
DDCTransactionIdEA3788D9403EF8DD0A6506B639409FB5_33, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_55809E694EE7DB292235CC917A5C5__C6A8F34D0900A3DD1534E03772A62CDF3492E40E, StartTime=2016.02.22-10.34.02, HierarchicalDDC, Duration=0.045568ms, RunGuid=RunIDCD82F4274577E20B44D3B79FDB23E00D
DDCTransactionIdEA3788D9403EF8DD0A6506B639409FB5_34, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7BC0404946D77A8C093A10AE0677E__E97FF2F2AD81D9F76D10FBE62D6E3756C8739EBA, StartTime=2016.02.22-10.34.02, HierarchicalDDC, DataSize=6309 bytes, Retrieved=true, Duration=0.240989ms, RunGuid=RunIDCD82F4274577E20B44D3B79FDB23E00D
DDCTransactionIdEA3788D9403EF8DD0A6506B639409FB5_35, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7BC0404946D77A8C093A10AE0677E__3A8B6C1001F620AEC0F45773321B605B37FC4EDE, StartTime=2016.02.22-10.34.02, HierarchicalDDC, Duration=0.040643ms, RunGuid=RunIDCD82F4274577E20B44D3B79FDB23E00D
