DDCTransactionIdAD2BED1C4DC03EDDC6B5389B567D3290_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2016.02.22-01.33.31, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=1.277208ms, RunGuid=RunID37122B6C4D644F36934EA8B1EAD0345F
DDCTransactionIdAD2BED1C4DC03EDDC6B5389B567D3290_5, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufED9A9085__A5F2BF274BCBD6757D2C7D5213D6917ACF545A9A, StartTime=2016.02.22-01.33.35, HierarchicalDDC, DataSize=50964 bytes, Retrieved=true, Duration=0.077184ms, RunGuid=RunID37122B6C4D644F36934EA8B1EAD0345F
DDCTransactionIdAD2BED1C4DC03EDDC6B5389B567D3290_6, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufED9A9085__E6DF9CE0EE9717D8B71B071B783390509E9F2721, StartTime=2016.02.22-01.33.35, HierarchicalDDC, DataSize=46674 bytes, Retrieved=true, Duration=0.077590ms, RunGuid=RunID37122B6C4D644F36934EA8B1EAD0345F
DDCTransactionIdAD2BED1C4DC03EDDC6B5389B567D3290_7, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufED9A9085__6CDBC5D52F47BF08934D4F01FCC716E20F6A094B, StartTime=2016.02.22-01.33.35, HierarchicalDDC, DataSize=27401 bytes, Retrieved=true, Duration=0.076771ms, RunGuid=RunID37122B6C4D644F36934EA8B1EAD0345F
DDCTransactionIdAD2BED1C4DC03EDDC6B5389B567D3290_8, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufED9A9085__F9C741C33AE83ACDCE92A59BCAEB4C89BB03F1E0, StartTime=2016.02.22-01.33.35, HierarchicalDDC, DataSize=18645 bytes, Retrieved=true, Duration=0.069384ms, RunGuid=RunID37122B6C4D644F36934EA8B1EAD0345F
DDCTransactionIdAD2BED1C4DC03EDDC6B5389B567D3290_9, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufED9A9085__12646B186A5F8067991F14F06B743B5A3FE20E69, StartTime=2016.02.22-01.33.35, HierarchicalDDC, DataSize=38327 bytes, Retrieved=true, Duration=0.089500ms, RunGuid=RunID37122B6C4D644F36934EA8B1EAD0345F
DDCTransactionIdAD2BED1C4DC03EDDC6B5389B567D3290_10, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufED9A9085__6DFD6A9743F9754A1517BAA869C5D847C1C98B25, StartTime=2016.02.22-01.33.35, HierarchicalDDC, DataSize=37776 bytes, Retrieved=true, Duration=0.092782ms, RunGuid=RunID37122B6C4D644F36934EA8B1EAD0345F
DDCTransactionIdB9283E1D47D93D4746615D8EA0C974A3_15, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_5216118D4EACC7D4064ADCBA89F7720__4776B6E2E6502A15BA73B7522CDBB3F8E50002AD, StartTime=2016.02.22-01.33.35, HierarchicalDDC, DataSize=22665 bytes, Retrieved=true, Duration=0.082109ms, RunGuid=RunID37122B6C4D644F36934EA8B1EAD0345F
DDCTransactionIdB9283E1D47D93D4746615D8EA0C974A3_16, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_5216118D4EACC7D4064ADCBA89F7720__66F5A912C12ECCBFC7828C141D8C68C1A07C0A15, StartTime=2016.02.22-01.33.35, HierarchicalDDC, Duration=0.037361ms, RunGuid=RunID37122B6C4D644F36934EA8B1EAD0345F
DDCTransactionIdB9283E1D47D93D4746615D8EA0C974A3_17, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_25CD52414339E18173E25F9FE28E6F7__E382EECA4C24A5DC232BE9247DC197F6B8DC702B, StartTime=2016.02.22-01.33.35, HierarchicalDDC, DataSize=22958 bytes, Retrieved=true, Duration=0.070617ms, RunGuid=RunID37122B6C4D644F36934EA8B1EAD0345F
DDCTransactionIdB9283E1D47D93D4746615D8EA0C974A3_18, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_25CD52414339E18173E25F9FE28E6F7__67B45977DAEC48FA9C18EFBA3BE582AF431E813E, StartTime=2016.02.22-01.33.35, HierarchicalDDC, Duration=0.025041ms, RunGuid=RunID37122B6C4D644F36934EA8B1EAD0345F
DDCTransactionIdB9283E1D47D93D4746615D8EA0C974A3_19, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_25CD52414339E18173E25F9FE28E6F7__1380E9E5B67F360AFCB4C5A6C93158D79092F47B, StartTime=2016.02.22-01.33.35, HierarchicalDDC, Duration=0.024222ms, RunGuid=RunID37122B6C4D644F36934EA8B1EAD0345F
DDCTransactionIdB9283E1D47D93D4746615D8EA0C974A3_20, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_222D3F804EB4AB5DA9BDE2BAE545EEF__18DD853840B0F872014C7A0CC5CED56A7A5D3CC6, StartTime=2016.02.22-01.33.35, HierarchicalDDC, DataSize=22665 bytes, Retrieved=true, Duration=0.087857ms, RunGuid=RunID37122B6C4D644F36934EA8B1EAD0345F
DDCTransactionIdB9283E1D47D93D4746615D8EA0C974A3_21, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_222D3F804EB4AB5DA9BDE2BAE545EEF__752C88E79A6EEA422A7F7F21AFBC340AAA71BCC3, StartTime=2016.02.22-01.33.35, HierarchicalDDC, Duration=0.029560ms, RunGuid=RunID37122B6C4D644F36934EA8B1EAD0345F
DDCTransactionIdB9283E1D47D93D4746615D8EA0C974A3_22, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_89A4A1B64CC9699371EF9AABCB127__761A5490E51E8BC304AADFB493900B1523AD09CF, StartTime=2016.02.22-01.33.35, HierarchicalDDC, DataSize=3270 bytes, Retrieved=true, Duration=0.078004ms, RunGuid=RunID37122B6C4D644F36934EA8B1EAD0345F
DDCTransactionIdB9283E1D47D93D4746615D8EA0C974A3_23, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C1DF83684CF68DAB197F4785361F5__E54ACD4270C98C672E017FC37F0607C2A873A36F, StartTime=2016.02.22-01.33.35, HierarchicalDDC, DataSize=3565 bytes, Retrieved=true, Duration=0.093602ms, RunGuid=RunID37122B6C4D644F36934EA8B1EAD0345F
DDCTransactionIdB9283E1D47D93D4746615D8EA0C974A3_24, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C1DF83684CF68DAB197F4785361F5__93D16C78FFABBF25A8FB7F44F21B69B0390FF3A3, StartTime=2016.02.22-01.33.35, HierarchicalDDC, Duration=0.037357ms, RunGuid=RunID37122B6C4D644F36934EA8B1EAD0345F
DDCTransactionIdAD2BED1C4DC03EDDC6B5389B567D3290_11, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_CA__2D8B2483DC0CF9D0E3709FFF081377CAF394F574, StartTime=2016.02.22-01.33.35, HierarchicalDDC, DataSize=1817 bytes, Retrieved=true, Duration=0.063635ms, RunGuid=RunID37122B6C4D644F36934EA8B1EAD0345F
DDCTransactionIdAD2BED1C4DC03EDDC6B5389B567D3290_12, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_97A0BECC4C251FC1E__76A39A91F9F928692A60BFE83F4D5BEBD7CD567D, StartTime=2016.02.22-01.33.35, HierarchicalDDC, DataSize=829 bytes, Retrieved=true, Duration=0.060350ms, RunGuid=RunID37122B6C4D644F36934EA8B1EAD0345F
DDCTransactionIdAD2BED1C4DC03EDDC6B5389B567D3290_13, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_97A0BECC4C251FC1EC8CB3B8C9097E6__412433F973340BC04B876D599045FC9FCDB5D22F, StartTime=2016.02.22-01.33.35, HierarchicalDDC, DataSize=1722 bytes, Retrieved=true, Duration=0.064045ms, RunGuid=RunID37122B6C4D644F36934EA8B1EAD0345F
DDCTransactionIdAD2BED1C4DC03EDDC6B5389B567D3290_14, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_28__25E53BC5B4A2F3BD17C0DA95F99FAA5E7B2F3158, StartTime=2016.02.22-01.33.35, HierarchicalDDC, DataSize=289433 bytes, Retrieved=true, Duration=0.263982ms, RunGuid=RunID37122B6C4D644F36934EA8B1EAD0345F
DDCTransactionIdAD2BED1C4DC03EDDC6B5389B567D3290_15, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_FC4B961048D22E2EF__040731B918ED5216CA40AAA55888B1F7920613A0, StartTime=2016.02.22-01.33.35, HierarchicalDDC, DataSize=5893 bytes, Retrieved=true, Duration=0.071436ms, RunGuid=RunID37122B6C4D644F36934EA8B1EAD0345F
DDCTransactionIdAD2BED1C4DC03EDDC6B5389B567D3290_16, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_FC4B961048D22E2EF4F1078C8C18684__BB6BCFBC71B608DB753E9345E246B9369403EF1E, StartTime=2016.02.22-01.33.35, HierarchicalDDC, DataSize=109684 bytes, Retrieved=true, Duration=0.150260ms, RunGuid=RunID37122B6C4D644F36934EA8B1EAD0345F
DDCTransactionIdAD2BED1C4DC03EDDC6B5389B567D3290_17, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_38__87168EAEAC2CB19EC343FA73D9692813EAD3074D, StartTime=2016.02.22-01.33.35, HierarchicalDDC, DataSize=2858 bytes, Retrieved=true, Duration=0.068150ms, RunGuid=RunID37122B6C4D644F36934EA8B1EAD0345F
DDCTransactionIdAD2BED1C4DC03EDDC6B5389B567D3290_18, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_F52EBC934853577C3__82325060189741FCF65AA647E6F91C1DCDC17A67, StartTime=2016.02.22-01.33.35, HierarchicalDDC, DataSize=394 bytes, Retrieved=true, Duration=0.062402ms, RunGuid=RunID37122B6C4D644F36934EA8B1EAD0345F
DDCTransactionIdAD2BED1C4DC03EDDC6B5389B567D3290_19, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_F52EBC934853577C3C5DC087E230336__4545BA028233B70D31CAC737DC5B3993A6C9FF5C, StartTime=2016.02.22-01.33.35, HierarchicalDDC, DataSize=1177 bytes, Retrieved=true, Duration=0.061579ms, RunGuid=RunID37122B6C4D644F36934EA8B1EAD0345F
DDCTransactionIdAD2BED1C4DC03EDDC6B5389B567D3290_20, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_4A__C65126F8420E62B7B09041A168FBC29EE2652E09, StartTime=2016.02.22-01.33.35, HierarchicalDDC, DataSize=36409 bytes, Retrieved=true, Duration=0.074312ms, RunGuid=RunID37122B6C4D644F36934EA8B1EAD0345F
DDCTransactionIdAD2BED1C4DC03EDDC6B5389B567D3290_21, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_B40300C148ACE302C__0182E0F84FB20D0EF55A2C735EA37FB96063DB52, StartTime=2016.02.22-01.33.35, HierarchicalDDC, DataSize=1309 bytes, Retrieved=true, Duration=0.061993ms, RunGuid=RunID37122B6C4D644F36934EA8B1EAD0345F
DDCTransactionIdAD2BED1C4DC03EDDC6B5389B567D3290_22, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_B40300C148ACE302C10B02B68CF41F0__5FDEC8BC479BB1944D9EFBCF74615B58548CA377, StartTime=2016.02.22-01.33.35, HierarchicalDDC, DataSize=12030 bytes, Retrieved=true, Duration=0.099353ms, RunGuid=RunID37122B6C4D644F36934EA8B1EAD0345F
DDCTransactionIdB9283E1D47D93D4746615D8EA0C974A3_25, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_B19E8D43472CA8B277E8CCA8993996A__878CA4B0813C95120A256C74CF1AC98FA54BEF64, StartTime=2016.02.22-01.33.35, HierarchicalDDC, DataSize=160312 bytes, Retrieved=true, Duration=0.213075ms, RunGuid=RunID37122B6C4D644F36934EA8B1EAD0345F
DDCTransactionIdAD2BED1C4DC03EDDC6B5389B567D3290_23, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufF713CDE7__E9A2C5C1CFC2A5AD4884F913AB04EDAB24BDC910, StartTime=2016.02.22-01.33.35, HierarchicalDDC, DataSize=16964 bytes, Retrieved=true, Duration=0.080470ms, RunGuid=RunID37122B6C4D644F36934EA8B1EAD0345F
DDCTransactionIdAD2BED1C4DC03EDDC6B5389B567D3290_24, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_70__20D212F4F3AD985B0B6845A8863BA6E6A0E56756, StartTime=2016.02.22-01.33.35, HierarchicalDDC, DataSize=294258 bytes, Retrieved=true, Duration=0.343218ms, RunGuid=RunID37122B6C4D644F36934EA8B1EAD0345F
DDCTransactionIdAD2BED1C4DC03EDDC6B5389B567D3290_25, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_3FD539AA458F856A3__F618B7E6C48CC98092FA9B0D247B06E9A1B38043, StartTime=2016.02.22-01.33.35, HierarchicalDDC, DataSize=394 bytes, Retrieved=true, Duration=0.064455ms, RunGuid=RunID37122B6C4D644F36934EA8B1EAD0345F
DDCTransactionIdB9283E1D47D93D4746615D8EA0C974A3_26, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7955065B46603C1F01981AAE67F33__5AB65D05EF596D533648DE0108FEE2C7BA407CF7, StartTime=2016.02.22-01.33.35, HierarchicalDDC, DataSize=6899 bytes, Retrieved=true, Duration=0.068560ms, RunGuid=RunID37122B6C4D644F36934EA8B1EAD0345F
DDCTransactionIdB9283E1D47D93D4746615D8EA0C974A3_27, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7955065B46603C1F01981AAE67F33__01321D8B21E5D0A85EC48E21B3D8F7F19D06DE93, StartTime=2016.02.22-01.33.35, HierarchicalDDC, Duration=0.030793ms, RunGuid=RunID37122B6C4D644F36934EA8B1EAD0345F
DDCTransactionIdB9283E1D47D93D4746615D8EA0C974A3_28, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7955065B46603C1F01981AAE67F33__AD1BC94ECBBDFD5E670CBBCE622C4859BC9C723F, StartTime=2016.02.22-01.33.35, HierarchicalDDC, Duration=0.037361ms, RunGuid=RunID37122B6C4D644F36934EA8B1EAD0345F
DDCTransactionIdB9283E1D47D93D4746615D8EA0C974A3_29, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7955065B46603C1F01981AAE67F33__C4DE7BF8DB51CEE3D64DD74C78B110CB4BE17EF9, StartTime=2016.02.22-01.33.35, HierarchicalDDC, Duration=0.028327ms, RunGuid=RunID37122B6C4D644F36934EA8B1EAD0345F
DDCTransactionIdAD2BED1C4DC03EDDC6B5389B567D3290_26, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf8BB574F5__C3FC2F8811CE9ED436A86468E6CC394CAB3C9517, StartTime=2016.02.22-01.33.35, HierarchicalDDC, DataSize=150938 bytes, Retrieved=true, Duration=0.185978ms, RunGuid=RunID37122B6C4D644F36934EA8B1EAD0345F
DDCTransactionIdB9283E1D47D93D4746615D8EA0C974A3_30, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_RGBA16F_B138149959E96AA845BD6F4F24B92__69C7B3FD61BE1801E932D86FDC33A033B3526738, StartTime=2016.02.22-01.33.35, HierarchicalDDC, DataSize=16777840 bytes, Retrieved=true, Duration=15.328564ms, RunGuid=RunID37122B6C4D644F36934EA8B1EAD0345F
DDCTransactionIdB9283E1D47D93D4746615D8EA0C974A3_31, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_55809E694EE7DB292235CC917A5C5__4D92A2B66FAECA41CE73614053410F50678BE24C, StartTime=2016.02.22-01.33.35, HierarchicalDDC, DataSize=3860 bytes, Retrieved=true, Duration=0.064045ms, RunGuid=RunID37122B6C4D644F36934EA8B1EAD0345F
DDCTransactionIdB9283E1D47D93D4746615D8EA0C974A3_32, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_55809E694EE7DB292235CC917A5C5__90EFA7DE31645D920A0D41E6D0BD39DDA2F4F975, StartTime=2016.02.22-01.33.35, HierarchicalDDC, Duration=0.025045ms, RunGuid=RunID37122B6C4D644F36934EA8B1EAD0345F
DDCTransactionIdB9283E1D47D93D4746615D8EA0C974A3_33, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_55809E694EE7DB292235CC917A5C5__C6A8F34D0900A3DD1534E03772A62CDF3492E40E, StartTime=2016.02.22-01.33.35, HierarchicalDDC, Duration=0.028327ms, RunGuid=RunID37122B6C4D644F36934EA8B1EAD0345F
DDCTransactionIdB9283E1D47D93D4746615D8EA0C974A3_34, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7BC0404946D77A8C093A10AE0677E__E97FF2F2AD81D9F76D10FBE62D6E3756C8739EBA, StartTime=2016.02.22-01.33.35, HierarchicalDDC, DataSize=6309 bytes, Retrieved=true, Duration=0.075541ms, RunGuid=RunID37122B6C4D644F36934EA8B1EAD0345F
DDCTransactionIdB9283E1D47D93D4746615D8EA0C974A3_35, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7BC0404946D77A8C093A10AE0677E__3A8B6C1001F620AEC0F45773321B605B37FC4EDE, StartTime=2016.02.22-01.33.35, HierarchicalDDC, Duration=0.024632ms, RunGuid=RunID37122B6C4D644F36934EA8B1EAD0345F
